user_id,txn_datetime,txn_category,spend_amount,txn_date
U00925,2025-12-13 14:35:00,Cafe,39,2025-12-13
U01002,2025-12-17 14:14:00,Cafe,39,2025-12-17
U00644,2026-02-13 11:52:00,Cafe,16,2026-02-13
U00812,2025-11-27 13:28:00,Cafe,42,2025-11-27
U00070,2026-02-16 15:06:00,Cafe,42,2026-02-16
U00754,2025-12-26 17:46:00,Cafe,29,2025-12-26
U00906,2026-02-05 14:25:00,Cafe,19,2026-02-05
U01141,2026-01-28 16:15:00,Cafe,59,2026-01-28
U00288,2025-11-19 19:49:00,Cafe,34,2025-11-19
U00970,2025-12-20 17:21:00,Cafe,38,2025-12-20
U00821,2026-01-14 11:09:00,Cafe,57,2026-01-14
U00525,2026-01-05 17:41:00,Cafe,31,2026-01-05
U00725,2026-01-06 12:33:00,Cafe,59,2026-01-06
U00853,2025-11-27 17:23:00,Cafe,44,2025-11-27
U00172,2025-12-13 13:15:00,Merch,59,2025-12-13
U00729,2026-02-23 12:14:00,Merch,46,2026-02-23
U00184,2025-10-19 16:01:00,Cafe,66,2025-10-19
U00921,2026-01-29 10:05:00,Cafe,24,2026-01-29
U00278,2025-12-06 11:00:00,Cafe,35,2025-12-06
U00398,2026-02-11 16:34:00,Cafe,68,2026-02-11
U00207,2025-11-01 11:15:00,Cafe,53,2025-11-01
U00294,2025-10-09 20:59:00,Cafe,49,2025-10-09
U00731,2026-02-22 14:54:00,Cafe,37,2026-02-22
U00290,2026-01-26 18:44:00,Cafe,34,2026-01-26
U00578,2026-01-29 19:52:00,Cafe,22,2026-01-29
U01053,2025-12-06 20:52:00,Merch,39,2025-12-06
U00220,2026-02-26 12:20:00,Cafe,46,2026-02-26
U00891,2025-11-09 16:08:00,Cafe,99,2025-11-09
U00721,2026-01-29 11:10:00,Merch,54,2026-01-29
U01101,2025-12-10 11:23:00,Cafe,36,2025-12-10
U00059,2025-10-26 12:28:00,Cafe,52,2025-10-26
U00394,2026-01-26 13:03:00,Cafe,68,2026-01-26
U00766,2025-10-27 12:49:00,Cafe,28,2025-10-27
U00806,2025-11-19 14:52:00,Merch,55,2025-11-19
U00207,2025-11-20 19:27:00,Cafe,46,2025-11-20
U00137,2026-01-06 10:53:00,Merch,50,2026-01-06
U00462,2025-12-22 14:48:00,Merch,81,2025-12-22
U00112,2025-12-06 19:11:00,Merch,51,2025-12-06
U00321,2026-01-03 11:16:00,Cafe,24,2026-01-03
U00399,2025-10-06 16:33:00,Cafe,43,2025-10-06
U00041,2025-12-21 15:05:00,Merch,44,2025-12-21
U01172,2026-02-05 18:50:00,Cafe,35,2026-02-05
U00283,2026-01-04 15:56:00,Cafe,58,2026-01-04
U00335,2026-02-12 20:48:00,Cafe,46,2026-02-12
U01060,2025-11-25 18:42:00,Cafe,26,2025-11-25
U00532,2025-10-12 14:56:00,Merch,41,2025-10-12
U00016,2025-12-07 12:11:00,Cafe,40,2025-12-07
U00481,2026-01-12 18:18:00,Merch,33,2026-01-12
U00363,2025-12-27 18:22:00,Cafe,49,2025-12-27
U01200,2025-12-08 10:14:00,Cafe,19,2025-12-08
U01028,2026-02-17 19:24:00,Cafe,50,2026-02-17
U00325,2026-02-02 11:14:00,Cafe,22,2026-02-02
U00741,2026-01-29 13:46:00,Cafe,74,2026-01-29
U01110,2026-02-14 19:53:00,Cafe,46,2026-02-14
U00950,2026-01-18 16:49:00,Cafe,68,2026-01-18
U00624,2025-12-12 17:27:00,Cafe,18,2025-12-12
U00404,2025-11-10 11:02:00,Cafe,55,2025-11-10
U00379,2025-12-10 19:16:00,Cafe,45,2025-12-10
U00404,2025-12-20 14:55:00,Cafe,42,2025-12-20
U00897,2026-01-04 13:48:00,Cafe,79,2026-01-04
U00693,2025-10-05 18:16:00,Cafe,36,2025-10-05
U00359,2025-10-04 19:13:00,Cafe,45,2025-10-04
U00374,2026-01-04 20:56:00,Merch,78,2026-01-04
U00496,2026-01-05 16:21:00,Cafe,30,2026-01-05
U00200,2025-11-22 11:19:00,Cafe,70,2025-11-22
U00360,2026-01-07 14:15:00,Cafe,33,2026-01-07
U01069,2025-12-28 14:14:00,Merch,37,2025-12-28
U00581,2026-01-04 12:48:00,Cafe,52,2026-01-04
U00948,2025-12-08 12:25:00,Cafe,38,2025-12-08
U00761,2025-11-26 11:02:00,Cafe,43,2025-11-26
U00134,2025-12-06 12:11:00,Cafe,66,2025-12-06
U00013,2025-12-08 18:24:00,Cafe,5,2025-12-08
U00237,2025-10-24 19:29:00,Cafe,30,2025-10-24
U00996,2025-12-04 11:52:00,Merch,24,2025-12-04
U00472,2025-12-11 17:09:00,Cafe,39,2025-12-11
U01038,2025-10-21 17:07:00,Cafe,57,2025-10-21
U00792,2026-02-03 20:36:00,Cafe,74,2026-02-03
U00764,2026-02-25 15:59:00,Cafe,65,2026-02-25
U00239,2025-10-02 19:07:00,Merch,47,2025-10-02
U00887,2025-10-30 16:05:00,Merch,56,2025-10-30
U00284,2025-11-15 16:03:00,Merch,17,2025-11-15
U00923,2026-02-02 12:25:00,Cafe,22,2026-02-02
U00732,2026-02-25 17:54:00,Merch,33,2026-02-25
U00455,2026-01-13 17:36:00,Merch,35,2026-01-13
U00547,2025-11-09 13:12:00,Cafe,40,2025-11-09
U00368,2025-12-21 20:35:00,Cafe,44,2025-12-21
U00302,2025-10-12 20:35:00,Cafe,50,2025-10-12
U00748,2025-10-28 19:30:00,Merch,27,2025-10-28
U01004,2026-02-07 17:22:00,Merch,77,2026-02-07
U00059,2025-12-21 12:14:00,Cafe,43,2025-12-21
U00478,2026-01-20 13:55:00,Cafe,23,2026-01-20
U00647,2025-10-14 18:53:00,Merch,47,2025-10-14
U00944,2025-12-10 10:17:00,Cafe,52,2025-12-10
U00249,2025-12-01 15:44:00,Cafe,69,2025-12-01
U00845,2026-01-27 10:54:00,Cafe,40,2026-01-27
U00936,2025-11-30 17:48:00,Cafe,12,2025-11-30
U00962,2025-12-09 12:38:00,Merch,27,2025-12-09
U01153,2026-02-24 20:43:00,Cafe,40,2026-02-24
U00613,2026-01-07 15:44:00,Cafe,17,2026-01-07
U00427,2025-10-18 20:16:00,Cafe,38,2025-10-18
U00735,2026-02-15 20:08:00,Cafe,43,2026-02-15
U00845,2026-02-04 17:44:00,Cafe,61,2026-02-04
U00845,2026-02-21 14:17:00,Merch,68,2026-02-21
U00619,2025-12-13 11:02:00,Cafe,31,2025-12-13
U00522,2026-01-07 19:20:00,Cafe,50,2026-01-07
U00662,2025-11-01 20:59:00,Merch,23,2025-11-01
U00618,2026-01-02 17:53:00,Cafe,84,2026-01-02
U00154,2025-11-20 11:55:00,Cafe,20,2025-11-20
U00030,2025-11-05 17:04:00,Cafe,56,2025-11-05
U00484,2026-01-04 18:41:00,Merch,75,2026-01-04
U01128,2026-02-09 13:58:00,Cafe,35,2026-02-09
U00761,2026-02-21 13:42:00,Cafe,24,2026-02-21
U00415,2026-01-18 12:42:00,Cafe,49,2026-01-18
U00395,2026-01-19 10:09:00,Cafe,47,2026-01-19
U00458,2025-12-04 13:25:00,Cafe,33,2025-12-04
U00060,2025-12-10 11:03:00,Merch,71,2025-12-10
U00424,2025-11-15 18:52:00,Cafe,29,2025-11-15
U01122,2026-02-15 12:23:00,Cafe,16,2026-02-15
U00041,2026-02-03 10:46:00,Cafe,28,2026-02-03
U00319,2026-01-07 18:54:00,Merch,78,2026-01-07
U00449,2025-11-01 16:27:00,Merch,18,2025-11-01
U00040,2025-11-18 19:21:00,Cafe,36,2025-11-18
U00144,2026-01-28 14:45:00,Cafe,9,2026-01-28
U01182,2025-12-07 19:15:00,Cafe,66,2025-12-07
U00919,2025-12-25 19:00:00,Merch,70,2025-12-25
U00131,2026-02-14 13:11:00,Cafe,66,2026-02-14
U00473,2026-02-09 15:11:00,Cafe,41,2026-02-09
U01047,2026-01-03 16:05:00,Cafe,51,2026-01-03
U00598,2025-12-28 12:53:00,Merch,51,2025-12-28
U00927,2025-10-04 14:17:00,Cafe,45,2025-10-04
U01113,2025-11-22 10:28:00,Cafe,26,2025-11-22
U00249,2026-02-12 15:50:00,Cafe,49,2026-02-12
U01158,2026-01-18 12:46:00,Merch,40,2026-01-18
U00877,2025-10-21 18:44:00,Cafe,53,2025-10-21
U01137,2026-01-01 19:34:00,Cafe,58,2026-01-01
U01197,2026-01-11 18:45:00,Cafe,18,2026-01-11
U01180,2026-02-22 13:40:00,Cafe,33,2026-02-22
U00894,2026-02-23 16:34:00,Cafe,33,2026-02-23
U00155,2026-02-19 10:30:00,Merch,26,2026-02-19
U00661,2026-01-27 15:56:00,Cafe,75,2026-01-27
U00969,2025-10-28 13:50:00,Cafe,43,2025-10-28
U00442,2025-11-19 19:46:00,Cafe,77,2025-11-19
U00819,2026-02-07 10:26:00,Cafe,36,2026-02-07
U01092,2025-11-18 17:29:00,Cafe,25,2025-11-18
U00494,2025-10-11 10:32:00,Merch,51,2025-10-11
U00633,2025-12-15 16:11:00,Cafe,53,2025-12-15
U00112,2026-01-17 17:25:00,Cafe,48,2026-01-17
U00721,2026-02-04 19:52:00,Cafe,69,2026-02-04
U00039,2025-10-07 16:04:00,Merch,51,2025-10-07
U00685,2026-01-17 16:57:00,Cafe,41,2026-01-17
U00589,2026-02-07 18:17:00,Cafe,48,2026-02-07
U00686,2025-10-02 14:19:00,Merch,58,2025-10-02
U00734,2025-11-06 12:55:00,Cafe,52,2025-11-06
U00281,2026-02-13 19:07:00,Cafe,24,2026-02-13
U00481,2025-12-20 12:52:00,Merch,39,2025-12-20
U00943,2025-11-08 10:51:00,Cafe,50,2025-11-08
U00845,2025-12-29 14:21:00,Cafe,52,2025-12-29
U00237,2026-01-02 16:33:00,Cafe,43,2026-01-02
U00476,2025-11-22 13:24:00,Cafe,43,2025-11-22
U00793,2026-01-25 20:55:00,Cafe,54,2026-01-25
U00542,2025-12-19 14:04:00,Cafe,25,2025-12-19
U00420,2025-10-03 14:28:00,Merch,23,2025-10-03
U00755,2025-11-05 10:21:00,Cafe,44,2025-11-05
U00940,2026-01-30 11:32:00,Cafe,71,2026-01-30
U00634,2025-10-26 17:39:00,Cafe,61,2025-10-26
U00125,2025-12-19 18:42:00,Cafe,9,2025-12-19
U00288,2026-02-03 10:30:00,Cafe,69,2026-02-03
U00467,2026-02-22 17:54:00,Cafe,34,2026-02-22
U00781,2025-10-11 15:35:00,Cafe,57,2025-10-11
U00423,2025-11-17 17:27:00,Cafe,25,2025-11-17
U00502,2025-10-18 19:13:00,Cafe,36,2025-10-18
U00732,2026-02-14 18:11:00,Cafe,65,2026-02-14
U01153,2025-12-22 11:54:00,Merch,44,2025-12-22
U00155,2025-12-22 18:12:00,Cafe,53,2025-12-22
U01139,2026-01-23 18:00:00,Merch,28,2026-01-23
U00526,2025-10-27 10:59:00,Merch,68,2025-10-27
U00980,2025-10-22 11:56:00,Cafe,84,2025-10-22
U00156,2025-11-23 14:31:00,Cafe,35,2025-11-23
U00710,2025-10-24 18:11:00,Cafe,33,2025-10-24
U00183,2025-10-20 11:04:00,Cafe,57,2025-10-20
U01089,2025-10-03 15:28:00,Merch,39,2025-10-03
U00016,2025-11-15 13:36:00,Cafe,53,2025-11-15
U01191,2025-10-13 17:36:00,Cafe,46,2025-10-13
U00164,2026-01-26 14:05:00,Merch,42,2026-01-26
U00507,2026-02-15 11:23:00,Cafe,52,2026-02-15
U01116,2025-10-29 15:56:00,Cafe,49,2025-10-29
U00977,2025-12-30 15:59:00,Cafe,36,2025-12-30
U00377,2025-11-15 18:49:00,Cafe,30,2025-11-15
U00302,2026-02-15 10:21:00,Merch,33,2026-02-15
U01019,2025-10-18 15:05:00,Cafe,64,2025-10-18
U00499,2025-11-30 18:58:00,Cafe,26,2025-11-30
U00762,2026-01-28 14:27:00,Cafe,28,2026-01-28
U00088,2026-02-16 13:00:00,Cafe,55,2026-02-16
U01006,2026-02-08 10:24:00,Cafe,55,2026-02-08
U00878,2025-10-12 10:11:00,Cafe,73,2025-10-12
U00339,2025-10-01 10:57:00,Merch,58,2025-10-01
U00894,2026-02-10 19:45:00,Cafe,44,2026-02-10
U00704,2026-01-06 14:20:00,Cafe,29,2026-01-06
U00510,2025-12-28 12:31:00,Merch,89,2025-12-28
U01127,2026-01-21 10:54:00,Cafe,55,2026-01-21
U00172,2025-12-29 14:41:00,Cafe,35,2025-12-29
U00310,2025-10-03 13:46:00,Cafe,82,2025-10-03
U00422,2026-01-14 18:56:00,Cafe,34,2026-01-14
U01153,2025-12-14 17:43:00,Cafe,61,2025-12-14
U01132,2025-12-14 13:53:00,Cafe,66,2025-12-14
U00592,2025-10-16 13:24:00,Cafe,51,2025-10-16
U01100,2026-01-24 10:37:00,Cafe,57,2026-01-24
U00276,2026-01-13 14:01:00,Cafe,28,2026-01-13
U00754,2025-12-18 13:53:00,Cafe,53,2025-12-18
U00796,2026-01-28 18:19:00,Cafe,41,2026-01-28
U00730,2025-11-07 13:12:00,Merch,61,2025-11-07
U00196,2026-02-22 15:31:00,Merch,61,2026-02-22
U00050,2025-11-30 10:17:00,Cafe,70,2025-11-30
U00427,2026-01-11 11:03:00,Cafe,40,2026-01-11
U00798,2025-11-28 13:09:00,Cafe,74,2025-11-28
U00742,2026-01-23 12:20:00,Merch,33,2026-01-23
U00555,2026-02-06 19:09:00,Cafe,31,2026-02-06
U00137,2026-02-24 18:50:00,Cafe,24,2026-02-24
U01067,2025-11-02 15:12:00,Cafe,64,2025-11-02
U01107,2026-02-12 11:07:00,Merch,50,2026-02-12
U00395,2026-02-03 13:01:00,Cafe,29,2026-02-03
U00569,2025-11-03 19:23:00,Cafe,54,2025-11-03
U00186,2026-01-21 14:27:00,Cafe,30,2026-01-21
U00650,2025-11-21 12:15:00,Cafe,39,2025-11-21
U01015,2025-10-07 13:31:00,Cafe,31,2025-10-07
U00601,2026-01-27 20:30:00,Cafe,34,2026-01-27
U00712,2025-10-09 13:41:00,Merch,42,2025-10-09
U00317,2025-12-23 20:43:00,Cafe,45,2025-12-23
U00594,2025-11-01 10:53:00,Cafe,38,2025-11-01
U00208,2026-02-10 10:37:00,Cafe,24,2026-02-10
U01054,2025-11-24 13:07:00,Merch,26,2025-11-24
U01062,2025-10-02 12:49:00,Merch,52,2025-10-02
U00451,2026-02-13 20:34:00,Merch,39,2026-02-13
U00353,2025-12-31 17:48:00,Cafe,40,2025-12-31
U00977,2025-12-21 12:43:00,Cafe,54,2025-12-21
U00466,2026-01-17 17:18:00,Cafe,43,2026-01-17
U00962,2025-11-17 18:11:00,Cafe,67,2025-11-17
U00768,2025-12-17 12:13:00,Cafe,58,2025-12-17
U00259,2025-11-19 16:17:00,Cafe,43,2025-11-19
U00121,2026-02-01 17:08:00,Cafe,48,2026-02-01
U00176,2025-11-07 19:30:00,Cafe,38,2025-11-07
U00253,2026-02-13 18:35:00,Cafe,39,2026-02-13
U00248,2025-10-15 18:54:00,Cafe,41,2025-10-15
U00582,2026-02-15 15:59:00,Cafe,36,2026-02-15
U01189,2025-11-16 18:20:00,Merch,67,2025-11-16
U00882,2025-12-09 12:50:00,Cafe,67,2025-12-09
U01180,2025-11-06 18:43:00,Merch,34,2025-11-06
U00757,2026-02-24 16:26:00,Merch,47,2026-02-24
U00454,2025-12-25 20:21:00,Cafe,48,2025-12-25
U00387,2025-12-06 18:40:00,Cafe,23,2025-12-06
U00966,2025-10-12 20:25:00,Cafe,58,2025-10-12
U00350,2025-10-13 14:49:00,Cafe,40,2025-10-13
U00817,2025-11-16 16:36:00,Cafe,20,2025-11-16
U01155,2025-10-06 19:30:00,Cafe,39,2025-10-06
U00500,2025-12-05 15:55:00,Cafe,34,2025-12-05
U00188,2025-11-26 13:08:00,Cafe,36,2025-11-26
U00767,2025-11-08 20:35:00,Cafe,63,2025-11-08
U01182,2026-01-17 14:22:00,Cafe,52,2026-01-17
U00840,2025-12-29 19:43:00,Cafe,88,2025-12-29
U00399,2026-01-27 10:50:00,Cafe,69,2026-01-27
U00660,2025-12-17 11:05:00,Cafe,43,2025-12-17
U00727,2026-01-01 15:01:00,Merch,96,2026-01-01
U00908,2025-12-06 12:01:00,Cafe,54,2025-12-06
U00658,2026-01-22 13:54:00,Cafe,83,2026-01-22
U00399,2025-12-28 15:07:00,Cafe,54,2025-12-28
U00229,2025-10-26 20:01:00,Cafe,45,2025-10-26
U01039,2026-01-19 19:08:00,Merch,37,2026-01-19
U01112,2026-01-24 19:52:00,Cafe,23,2026-01-24
U00933,2026-01-14 15:31:00,Merch,54,2026-01-14
U00832,2026-01-15 20:34:00,Cafe,39,2026-01-15
U00500,2025-12-31 12:20:00,Cafe,64,2025-12-31
U00142,2025-11-29 12:19:00,Cafe,64,2025-11-29
U01190,2026-01-31 10:29:00,Cafe,63,2026-01-31
U01171,2025-10-24 17:14:00,Cafe,86,2025-10-24
U01187,2025-10-11 10:46:00,Cafe,34,2025-10-11
U00760,2026-01-25 12:12:00,Merch,25,2026-01-25
U00099,2025-10-30 19:50:00,Cafe,41,2025-10-30
U00534,2026-02-06 16:41:00,Cafe,10,2026-02-06
U00455,2025-12-28 20:50:00,Merch,52,2025-12-28
U01119,2025-11-25 10:53:00,Cafe,64,2025-11-25
U00203,2026-02-02 16:06:00,Cafe,65,2026-02-02
U00069,2025-11-08 18:36:00,Cafe,46,2025-11-08
U00440,2026-02-27 14:05:00,Cafe,46,2026-02-27
U01182,2025-11-21 13:23:00,Merch,22,2025-11-21
U00281,2025-12-31 19:49:00,Cafe,77,2025-12-31
U00398,2025-12-20 11:16:00,Merch,78,2025-12-20
U00095,2025-11-28 18:12:00,Cafe,64,2025-11-28
U00635,2026-01-08 15:37:00,Cafe,57,2026-01-08
U00987,2026-01-15 12:22:00,Cafe,60,2026-01-15
U00792,2025-12-27 14:21:00,Cafe,68,2025-12-27
U00996,2025-11-08 13:05:00,Cafe,70,2025-11-08
U00573,2026-01-28 15:06:00,Cafe,42,2026-01-28
U00379,2026-01-04 18:06:00,Cafe,33,2026-01-04
U00499,2025-12-16 18:01:00,Cafe,44,2025-12-16
U00690,2026-02-13 17:19:00,Cafe,48,2026-02-13
U00644,2025-11-22 17:25:00,Cafe,50,2025-11-22
U00507,2025-12-07 16:29:00,Cafe,87,2025-12-07
U00395,2025-12-16 19:51:00,Cafe,51,2025-12-16
U00626,2026-02-06 17:10:00,Cafe,34,2026-02-06
U00945,2025-10-16 10:28:00,Merch,39,2025-10-16
U00778,2025-10-02 19:49:00,Merch,35,2025-10-02
U01090,2026-01-22 12:47:00,Cafe,30,2026-01-22
U00927,2025-11-15 10:33:00,Cafe,24,2025-11-15
U01069,2025-11-02 10:00:00,Cafe,52,2025-11-02
U01157,2025-11-08 18:40:00,Merch,29,2025-11-08
U00138,2025-11-06 18:19:00,Merch,23,2025-11-06
U00014,2026-02-10 12:00:00,Merch,18,2026-02-10
U00605,2025-11-24 10:42:00,Cafe,13,2025-11-24
U01109,2025-12-17 19:20:00,Merch,25,2025-12-17
U00129,2026-02-09 15:21:00,Cafe,36,2026-02-09
U00987,2025-10-14 17:42:00,Cafe,59,2025-10-14
U00827,2025-10-18 14:10:00,Merch,24,2025-10-18
U01041,2025-11-02 17:35:00,Cafe,54,2025-11-02
U00809,2026-01-06 16:47:00,Cafe,49,2026-01-06
U00005,2026-01-10 11:02:00,Merch,41,2026-01-10
U00284,2025-12-13 18:06:00,Cafe,43,2025-12-13
U00174,2025-10-18 11:42:00,Cafe,27,2025-10-18
U00844,2025-12-01 17:16:00,Cafe,68,2025-12-01
U00038,2025-12-29 10:20:00,Cafe,64,2025-12-29
U00052,2025-11-28 19:25:00,Cafe,54,2025-11-28
U00126,2026-02-24 15:07:00,Cafe,42,2026-02-24
U00594,2026-02-01 14:47:00,Cafe,34,2026-02-01
U00177,2026-02-12 14:21:00,Cafe,56,2026-02-12
U00248,2025-11-04 20:02:00,Cafe,53,2025-11-04
U00701,2025-10-16 16:12:00,Cafe,54,2025-10-16
U00998,2025-11-30 13:39:00,Cafe,14,2025-11-30
U01175,2026-01-10 11:42:00,Cafe,40,2026-01-10
U00580,2026-02-19 11:54:00,Cafe,56,2026-02-19
U00202,2025-12-27 10:46:00,Cafe,19,2025-12-27
U00915,2025-12-12 12:05:00,Cafe,24,2025-12-12
U00417,2025-12-27 12:15:00,Merch,36,2025-12-27
U00802,2026-01-22 14:51:00,Merch,63,2026-01-22
U00388,2026-01-15 10:47:00,Cafe,27,2026-01-15
U00672,2026-02-11 12:08:00,Cafe,22,2026-02-11
U00723,2025-12-24 17:35:00,Cafe,53,2025-12-24
U00337,2026-01-28 18:13:00,Cafe,34,2026-01-28
U01161,2025-11-21 19:54:00,Cafe,48,2025-11-21
U00412,2026-02-07 10:03:00,Cafe,41,2026-02-07
U01019,2025-11-15 15:38:00,Cafe,31,2025-11-15
U00307,2026-01-26 13:08:00,Merch,39,2026-01-26
U00349,2025-11-27 15:56:00,Cafe,23,2025-11-27
U00727,2026-02-09 20:53:00,Cafe,69,2026-02-09
U00240,2025-10-11 14:26:00,Cafe,60,2025-10-11
U00098,2025-12-03 17:53:00,Cafe,25,2025-12-03
U00553,2026-01-24 19:43:00,Cafe,43,2026-01-24
U00684,2025-11-26 20:04:00,Merch,84,2025-11-26
U01089,2025-11-06 13:01:00,Merch,54,2025-11-06
U00932,2026-01-23 13:38:00,Cafe,16,2026-01-23
U00396,2025-12-04 19:36:00,Cafe,25,2025-12-04
U00033,2025-12-13 16:01:00,Merch,38,2025-12-13
U00909,2026-01-28 12:20:00,Cafe,30,2026-01-28
U00665,2026-01-20 11:58:00,Cafe,35,2026-01-20
U00590,2025-11-14 14:35:00,Cafe,58,2025-11-14
U00266,2025-11-16 12:12:00,Cafe,75,2025-11-16
U00583,2025-11-22 15:36:00,Cafe,32,2025-11-22
U00263,2026-02-22 19:56:00,Cafe,102,2026-02-22
U01192,2026-01-12 20:43:00,Cafe,79,2026-01-12
U00940,2025-10-15 15:44:00,Merch,48,2025-10-15
U00115,2025-11-15 18:39:00,Cafe,64,2025-11-15
U00972,2026-02-20 20:55:00,Cafe,51,2026-02-20
U00039,2025-11-10 16:47:00,Cafe,50,2025-11-10
U00633,2025-11-01 11:20:00,Cafe,43,2025-11-01
U01020,2026-02-01 16:09:00,Cafe,42,2026-02-01
U00442,2025-12-31 17:18:00,Cafe,54,2025-12-31
U00480,2026-02-12 20:13:00,Cafe,53,2026-02-12
U00130,2025-10-15 14:26:00,Cafe,28,2025-10-15
U00362,2025-11-13 14:24:00,Cafe,43,2025-11-13
U00874,2025-11-15 10:17:00,Merch,36,2025-11-15
U01045,2025-12-16 15:46:00,Cafe,48,2025-12-16
U01156,2026-02-05 12:32:00,Cafe,36,2026-02-05
U01051,2025-10-10 14:13:00,Cafe,26,2025-10-10
U00044,2025-11-16 19:27:00,Cafe,49,2025-11-16
U00275,2025-10-30 16:15:00,Cafe,30,2025-10-30
U00583,2025-11-22 17:04:00,Cafe,31,2025-11-22
U00825,2025-12-19 17:20:00,Merch,33,2025-12-19
U00561,2026-01-18 14:32:00,Cafe,45,2026-01-18
U00624,2026-01-27 12:00:00,Cafe,44,2026-01-27
U01003,2025-10-27 11:05:00,Cafe,21,2025-10-27
U00741,2026-02-12 10:37:00,Cafe,44,2026-02-12
U00847,2025-12-19 20:31:00,Cafe,37,2025-12-19
U01173,2025-10-19 13:47:00,Cafe,72,2025-10-19
U00510,2025-12-13 16:42:00,Cafe,50,2025-12-13
U00649,2026-01-08 15:50:00,Cafe,38,2026-01-08
U00601,2025-11-22 14:28:00,Cafe,56,2025-11-22
U00350,2026-01-05 16:45:00,Merch,51,2026-01-05
U01127,2026-02-02 10:40:00,Cafe,55,2026-02-02
U00312,2025-11-24 15:48:00,Cafe,52,2025-11-24
U00582,2025-11-13 18:56:00,Merch,52,2025-11-13
U00620,2026-02-01 20:24:00,Cafe,72,2026-02-01
U00745,2025-12-16 12:57:00,Cafe,46,2025-12-16
U00366,2026-01-08 13:17:00,Cafe,75,2026-01-08
U00759,2026-01-21 15:24:00,Cafe,43,2026-01-21
U00418,2025-10-18 18:58:00,Cafe,19,2025-10-18
U00351,2025-12-08 14:58:00,Cafe,49,2025-12-08
U00994,2025-11-22 18:41:00,Cafe,38,2025-11-22
U00664,2025-10-24 20:05:00,Merch,72,2025-10-24
U00290,2025-10-13 11:35:00,Cafe,57,2025-10-13
U01058,2026-01-25 10:25:00,Cafe,41,2026-01-25
U00475,2025-11-22 20:43:00,Cafe,83,2025-11-22
U01154,2025-12-21 15:29:00,Cafe,65,2025-12-21
U00851,2026-01-16 14:35:00,Cafe,58,2026-01-16
U00596,2025-12-21 19:25:00,Cafe,49,2025-12-21
U00176,2025-12-10 14:10:00,Cafe,27,2025-12-10
U00832,2025-12-01 16:06:00,Cafe,32,2025-12-01
U00559,2025-11-11 20:10:00,Merch,34,2025-11-11
U01003,2026-01-11 16:01:00,Cafe,68,2026-01-11
U00287,2025-11-14 16:59:00,Cafe,51,2025-11-14
U00511,2025-12-15 17:10:00,Cafe,19,2025-12-15
U00768,2025-11-30 16:10:00,Cafe,27,2025-11-30
U01127,2026-02-19 18:46:00,Cafe,39,2026-02-19
U00539,2025-11-06 20:09:00,Merch,49,2025-11-06
U00753,2025-11-23 20:49:00,Merch,31,2025-11-23
U00244,2025-10-31 16:13:00,Cafe,57,2025-10-31
U00676,2026-02-03 15:20:00,Cafe,40,2026-02-03
U00029,2026-02-26 18:36:00,Cafe,81,2026-02-26
U01116,2025-11-02 17:49:00,Cafe,32,2025-11-02
U01038,2026-01-08 13:28:00,Merch,33,2026-01-08
U00885,2026-01-02 18:58:00,Cafe,79,2026-01-02
U00722,2025-11-25 16:19:00,Cafe,50,2025-11-25
U00172,2025-12-18 20:19:00,Cafe,44,2025-12-18
U00033,2026-01-29 10:48:00,Cafe,53,2026-01-29
U01038,2026-01-30 12:34:00,Cafe,63,2026-01-30
U01018,2025-10-18 13:20:00,Cafe,30,2025-10-18
U00312,2025-12-17 11:50:00,Merch,36,2025-12-17
U00385,2025-12-31 14:06:00,Cafe,44,2025-12-31
U00894,2025-10-30 15:19:00,Cafe,48,2025-10-30
U01113,2026-02-02 14:53:00,Cafe,48,2026-02-02
U00669,2025-10-12 12:21:00,Merch,58,2025-10-12
U00523,2025-11-02 10:42:00,Merch,43,2025-11-02
U01135,2026-02-11 12:42:00,Merch,20,2026-02-11
U01119,2026-02-26 14:32:00,Cafe,73,2026-02-26
U00222,2025-12-27 16:16:00,Cafe,69,2025-12-27
U00807,2025-11-26 16:02:00,Cafe,44,2025-11-26
U01124,2025-12-06 15:59:00,Merch,65,2025-12-06
U00650,2025-11-08 10:47:00,Merch,47,2025-11-08
U01070,2026-02-12 11:40:00,Cafe,40,2026-02-12
U01155,2026-02-03 15:00:00,Merch,46,2026-02-03
U00060,2026-01-16 20:30:00,Merch,23,2026-01-16
U00263,2025-11-11 15:29:00,Cafe,49,2025-11-11
U00965,2026-01-16 18:50:00,Cafe,28,2026-01-16
U00651,2025-10-14 15:16:00,Merch,44,2025-10-14
U00911,2026-02-24 14:24:00,Cafe,23,2026-02-24
U00018,2026-01-20 10:17:00,Cafe,26,2026-01-20
U01033,2025-12-24 17:22:00,Cafe,36,2025-12-24
U00766,2025-11-16 15:39:00,Cafe,22,2025-11-16
U00413,2026-01-31 19:25:00,Cafe,40,2026-01-31
U00033,2026-02-03 14:53:00,Cafe,26,2026-02-03
U00337,2025-10-10 17:50:00,Cafe,48,2025-10-10
U01179,2025-12-14 17:20:00,Cafe,72,2025-12-14
U00307,2026-01-07 18:50:00,Cafe,33,2026-01-07
U00265,2025-10-16 12:12:00,Cafe,29,2025-10-16
U00355,2025-10-24 18:16:00,Cafe,54,2025-10-24
U00728,2025-10-04 15:32:00,Merch,13,2025-10-04
